,s_bo,s_bc,s_so,s_sc,0,1,2
197,-2.0,-1.25,-0.5,1.5,0.8633667430645172,-0.16276430656130714,1.2030459891401013
198,-2.0,-1.25,-0.5,1.75,1.1041323589426721,-0.13787525880933726,1.2771293031726945
199,-2.0,-1.25,-0.25,0.0,0.5458312025239574,-0.17724194773888036,1.1155820176297246
200,-2.0,-1.25,-0.25,0.25,0.4910511812995041,-0.17532618120827803,1.1003919776489095
201,-2.0,-1.25,-0.25,0.5,0.5526013167830268,-0.1768746903543783,1.1182243350882464
202,-2.0,-1.25,-0.25,0.75,0.8751107511585196,-0.16469871681981163,1.2088117012357236
203,-2.0,-1.25,-0.25,1.0,0.9489001547809048,-0.186669211882163,1.230586570682843
204,-2.0,-1.25,-0.25,1.25,0.8878613715482286,-0.17711085192856335,1.2133175232167523
205,-2.0,-1.25,-0.25,1.5,0.6742550565909341,-0.19445140268552463,1.153769905991246
206,-2.0,-1.25,-0.25,1.75,0.8448203581010376,-0.18752688740527435,1.2081759500017941
207,-2.0,-1.25,0.0,0.25,0.6919288875696763,-0.17942477926676614,1.1565185691860935
208,-2.0,-1.25,0.0,0.5,0.6731064728288502,-0.1848059818472111,1.1531900016294625
209,-2.0,-1.25,0.0,0.75,0.9674694794876387,-0.1750957427614358,1.2396293402174983
210,-2.0,-1.25,0.0,1.0,1.1071376913142505,-0.19666298748820032,1.282574652143796
211,-2.0,-1.25,0.0,1.25,1.0814083649496358,-0.1800788288184767,1.2741209990405482
212,-2.0,-1.25,0.0,1.5,0.9431660602644462,-0.18996679842555264,1.2348469994901163
213,-2.0,-1.25,0.0,1.75,0.929978159996551,-0.20199404051121383,1.2374572762942804
214,-2.0,-1.25,0.25,0.5,0.5055846166829702,-0.1875928221579608,1.1065878955373212
215,-2.0,-1.25,0.25,0.75,0.855334871063715,-0.18361439192681828,1.2070980272887604
216,-2.0,-1.25,0.25,1.0,0.8844816366332059,-0.2050929095393459,1.2158329135127666
217,-2.0,-1.25,0.25,1.25,1.012927518494687,-0.17558418104862528,1.2553738109227728
218,-2.0,-1.25,0.25,1.5,0.8865042955549445,-0.18716657541442483,1.2231343860419501
219,-2.0,-1.25,0.25,1.75,0.8991602196985793,-0.193438273572634,1.2309969799711074
220,-2.0,-1.25,0.5,0.75,0.7213704266607249,-0.17976235160109744,1.1692447099531627
221,-2.0,-1.25,0.5,1.0,0.6790082980016162,-0.20250405955040818,1.1560493595424408
222,-2.0,-1.25,0.5,1.25,0.7807268246049857,-0.17615138955010645,1.1861407273897446
223,-2.0,-1.25,0.5,1.5,0.8135966812942966,-0.19337549019763756,1.2022113063164233
224,-2.0,-1.25,0.5,1.75,0.885222276254534,-0.18497843668178326,1.2300838483052894
225,-2.0,-1.25,0.75,1.0,0.9462786118177741,-0.17517319422759836,1.2408693013279388
226,-2.0,-1.25,0.75,1.25,1.2098572308545164,-0.15155645882535695,1.3274421804093113
227,-2.0,-1.25,0.75,1.5,1.2127667560178694,-0.18219266950491453,1.343227118305159
228,-2.0,-1.25,0.75,1.75,1.3845867054152756,-0.2009304481782077,1.4309079346167866
229,-2.0,-1.25,1.0,1.25,1.0253815724603237,-0.17375137909015592,1.268678483762092
230,-2.0,-1.25,1.0,1.5,1.1366117905867377,-0.21631724347779913,1.3257848299682549
231,-2.0,-1.25,1.0,1.75,0.8628888933155587,-0.24902984340038692,1.2301446706858143
232,-2.0,-1.25,1.25,1.5,1.2155232059556451,-0.1716274234339974,1.3508683765746918
233,-2.0,-1.25,1.25,1.75,1.2031091886366838,-0.1782099822249672,1.3556838339576058
234,-2.0,-1.25,1.5,1.75,0.6690924130431625,-0.2382222814143652,1.1746079586134477
235,-2.0,-1.0,-0.75,-0.5,0.15146735146602602,-0.16939401863773884,1.0147351212090288
236,-2.0,-1.0,-0.75,-0.25,0.262620939454652,-0.16882593824789593,1.0376170472646602
237,-2.0,-1.0,-0.75,0.0,0.2573353048880195,-0.17875606174474756,1.0369567558781643
238,-2.0,-1.0,-0.75,0.25,0.18899051313870746,-0.16811530969013877,1.0224765534827827
239,-2.0,-1.0,-0.75,0.5,0.1781559007617397,-0.16817272446896758,1.0202349243866562
240,-2.0,-1.0,-0.75,0.75,0.23814484007317807,-0.1540392057193959,1.0329223278833704
241,-2.0,-1.0,-0.75,1.0,0.20275981454041528,-0.17292566204790838,1.025490427734479
242,-2.0,-1.0,-0.75,1.25,0.2700129930212981,-0.16573542646652295,1.0399638525850052
243,-2.0,-1.0,-0.75,1.5,0.3582138769964275,-0.18161521712590423,1.0591046001818014
244,-2.0,-1.0,-0.75,1.75,0.5494366281205104,-0.18197995036795478,1.1029195269988339
245,-2.0,-1.0,-0.5,-0.25,0.15860145440183662,-0.1650831876105603,1.0161773227483266
246,-2.0,-1.0,-0.5,0.0,0.0585542937110233,-0.17846376030030464,0.9957489481897431
247,-2.0,-1.0,-0.5,0.25,0.04648937394142776,-0.16217451679899264,0.9935541266871593
248,-2.0,-1.0,-0.5,0.5,-0.0025202909294323094,-0.1657519274395992,0.9834742261501018
249,-2.0,-1.0,-0.5,0.75,0.18279549167177672,-0.15312638965697056,1.021201945909001
250,-2.0,-1.0,-0.5,1.0,0.4086971222775769,-0.1564785907408447,1.0692078640509712
251,-2.0,-1.0,-0.5,1.25,0.5179284537557987,-0.14905207388695063,1.094338978412832
252,-2.0,-1.0,-0.5,1.5,0.3758814859099243,-0.15030366127849226,1.0630452337066933
253,-2.0,-1.0,-0.5,1.75,0.6591586117794426,-0.12637740423478994,1.1286024867164033
254,-2.0,-1.0,-0.25,0.0,0.014348380115344237,-0.1782488822722189,0.9861937218693138
255,-2.0,-1.0,-0.25,0.25,-0.05318452755691856,-0.17414153827838985,0.9726392746653593
256,-2.0,-1.0,-0.25,0.5,0.027116456749536687,-0.1726678400940912,0.9882888993550902
257,-2.0,-1.0,-0.25,0.75,0.39541830674408884,-0.15915252198982066,1.0681702194885003
258,-2.0,-1.0,-0.25,1.0,0.4811369310202236,-0.18101559173758242,1.087473934393842
259,-2.0,-1.0,-0.25,1.25,0.41355886191741004,-0.17171105451713153,1.072295086140569
260,-2.0,-1.0,-0.25,1.5,0.17508934965757758,-0.1896224718794599,1.019713541667288
261,-2.0,-1.0,-0.25,1.75,0.3838736555530279,-0.18159967726086257,1.0679290024236643
262,-2.0,-1.0,0.0,0.25,0.18644606595089028,-0.17647553956098283,1.0221185603778795
263,-2.0,-1.0,0.0,0.5,0.1720842464319515,-0.1823662916932004,1.0190591957301025
264,-2.0,-1.0,0.0,0.75,0.5061024272158462,-0.1679365918593626,1.095237569041744
265,-2.0,-1.0,0.0,1.0,0.663749482162232,-0.1883457047413859,1.1331067470467437
266,-2.0,-1.0,0.0,1.25,0.633536564147594,-0.17353646726237848,1.1256078158202705
267,-2.0,-1.0,0.0,1.5,0.4843424994406562,-0.18323253482419077,1.0910735302501788
268,-2.0,-1.0,0.0,1.75,0.48129716294249114,-0.19288187661114498,1.093308418706989
269,-2.0,-1.0,0.25,0.5,-0.018914592011572653,-0.18611546157879522,0.9779805449413352
270,-2.0,-1.0,0.25,0.75,0.38242127089203615,-0.17310374310008614,1.0666322509932271
271,-2.0,-1.0,0.25,1.0,0.4143003518526419,-0.19636088079815628,1.0742127828789554
272,-2.0,-1.0,0.25,1.25,0.5630061920259027,-0.17048487091748754,1.109290205283503
273,-2.0,-1.0,0.25,1.5,0.4335965787881883,-0.17698918922954943,1.0809055733904034
274,-2.0,-1.0,0.25,1.75,0.4547618413658402,-0.18895539575177356,1.0877697183279693
275,-2.0,-1.0,0.5,0.75,0.2336708047103299,-0.18126066660281293,1.0330168050200463
276,-2.0,-1.0,0.5,1.0,0.1815392553226197,-0.2045765829904943,1.0211742074446504
277,-2.0,-1.0,0.5,1.25,0.29940317669020194,-0.1759121312135531,1.0479555183597522
278,-2.0,-1.0,0.5,1.5,0.3543430199624838,-0.18241717550923597,1.0623343521490927
279,-2.0,-1.0,0.5,1.75,0.4475019871984258,-0.1810288623241586,1.0871171062954392
280,-2.0,-1.0,0.75,1.0,0.49305321845214156,-0.184236606816905,1.0960270200989037
281,-2.0,-1.0,0.75,1.25,0.7884506793665105,-0.1625353032716288,1.1724447374995273
282,-2.0,-1.0,0.75,1.5,0.810042434365873,-0.1799036003626474,1.1866100855184263
283,-2.0,-1.0,0.75,1.75,1.0122059735074183,-0.1931351952618291,1.2637611892408906
284,-2.0,-1.0,1.0,1.25,0.587283865648821,-0.1611141824265322,1.1207064015206798
285,-2.0,-1.0,1.0,1.5,0.7399588546995957,-0.21115047498385953,1.1715299309890945
