,s_bo,s_bc,s_so,s_sc,0,1,2
1608,-0.75,1.0,1.5,1.75,0.46904977269494125,-0.20668002124075702,1.2985147473090566
1609,-0.75,1.25,1.5,1.75,0.5061788956035811,-0.18976006389811173,1.3233703316843592
1610,-0.5,-0.25,0.0,0.25,0.6814834659095802,-0.1326604297552869,1.3670141045243986
1611,-0.5,-0.25,0.0,0.5,0.6819716891435481,-0.1462129521150346,1.376937902317301
1612,-0.5,-0.25,0.0,0.75,0.6975125197662586,-0.1513781225840476,1.393296699664619
1613,-0.5,-0.25,0.0,1.0,0.7177467754816386,-0.16114259505995343,1.4128547279559593
1614,-0.5,-0.25,0.0,1.25,0.6344904907648153,-0.16955316204044135,1.359103494651059
1615,-0.5,-0.25,0.0,1.5,0.6490285894336858,-0.1640090277759153,1.3711519919519393
1616,-0.5,-0.25,0.0,1.75,0.5337264866118339,-0.20002311020954522,1.295309455660846
1617,-0.5,-0.25,0.25,0.5,0.7151732450571586,-0.13268096336926527,1.4067478736279906
1618,-0.5,-0.25,0.25,0.75,0.6952246095438659,-0.13184517317259292,1.3973460765755885
1619,-0.5,-0.25,0.25,1.0,0.7326388184601743,-0.14417648187025256,1.4303530382539906
1620,-0.5,-0.25,0.25,1.25,0.8479488476622665,-0.13734081127817932,1.5230459742337557
1621,-0.5,-0.25,0.25,1.5,0.9206684680522993,-0.12191131748106177,1.58930718253221
1622,-0.5,-0.25,0.25,1.75,0.9659687562137944,-0.12554854797319714,1.6258024361727177
1623,-0.5,-0.25,0.5,0.75,0.7095766603434583,-0.15050521930873895,1.4165033517990357
1624,-0.5,-0.25,0.5,1.0,0.8020219401645216,-0.15283431063103858,1.4963492704732122
1625,-0.5,-0.25,0.5,1.25,0.8258946537445062,-0.1509150785692075,1.5267949364916003
1626,-0.5,-0.25,0.5,1.5,0.8556877637685504,-0.14603856265934378,1.5617957178459623
1627,-0.5,-0.25,0.5,1.75,0.789623349438715,-0.155357392359196,1.5112278220953121
1628,-0.5,-0.25,0.75,1.0,0.7903067120560348,-0.1580802995076045,1.494929412795713
1629,-0.5,-0.25,0.75,1.25,0.7750559012182878,-0.13530305266920617,1.4876842988722594
1630,-0.5,-0.25,0.75,1.5,0.839921128685099,-0.14205899346417816,1.5480014732176586
1631,-0.5,-0.25,0.75,1.75,0.9182428085757295,-0.15028515627512307,1.6247230335786236
1632,-0.5,-0.25,1.0,1.25,0.7035223888811682,-0.17981584509017756,1.4581056847311895
1633,-0.5,-0.25,1.0,1.5,0.7301367757714379,-0.17573644805284283,1.4916964392451786
1634,-0.5,-0.25,1.0,1.75,0.7752369367949954,-0.17397960680206548,1.5480990919378141
1635,-0.5,-0.25,1.25,1.5,0.7415867479858057,-0.21250077138912704,1.523769227536855
1636,-0.5,-0.25,1.25,1.75,0.9782513735790331,-0.19464162264652474,1.7834308804577168
1637,-0.5,-0.25,1.5,1.75,0.5481003993036806,-0.21922332983508308,1.3908915462223599
1638,-0.5,0.0,0.25,0.5,0.7449087683575655,-0.12763839276751865,1.4123816589043876
1639,-0.5,0.0,0.25,0.75,0.7229820450647995,-0.12575532473680506,1.4028866352774463
1640,-0.5,0.0,0.25,1.0,0.7628742155791354,-0.13818276032674326,1.4361836740475546
1641,-0.5,0.0,0.25,1.25,0.8818432440948496,-0.13232838548863057,1.5292653243752916
1642,-0.5,0.0,0.25,1.5,0.955808967376828,-0.11664748900725519,1.5957611467677713
1643,-0.5,0.0,0.25,1.75,1.0037071663485917,-0.12163344594643222,1.632473274946274
1644,-0.5,0.0,0.5,0.75,0.7372446626695449,-0.14454742114191954,1.4221587799017152
1645,-0.5,0.0,0.5,1.0,0.832877648677504,-0.1469131828804332,1.5024267472608133
1646,-0.5,0.0,0.5,1.25,0.8578067857240499,-0.1449732751042634,1.5331092165364764
1647,-0.5,0.0,0.5,1.5,0.8875392087369367,-0.13995744375862895,1.5682516082323141
1648,-0.5,0.0,0.5,1.75,0.8209302186544167,-0.14944894197635072,1.5176644689895051
1649,-0.5,0.0,0.75,1.0,0.8220931310218889,-0.15100399347306082,1.5011758795908459
1650,-0.5,0.0,0.75,1.25,0.8028272131593799,-0.13027613695928286,1.4936410838427225
1651,-0.5,0.0,0.75,1.5,0.8669332914376712,-0.13669901291873243,1.5540237796713874
1652,-0.5,0.0,0.75,1.75,0.9491973976276855,-0.14366760443217275,1.6312580276089756
1653,-0.5,0.0,1.0,1.25,0.728024312207918,-0.174082081111525,1.4640912343199244
1654,-0.5,0.0,1.0,1.5,0.753347559564706,-0.1696581883401721,1.4977019157116884
1655,-0.5,0.0,1.0,1.75,0.7998226346920164,-0.1678872613394029,1.5544976432694557
1656,-0.5,0.0,1.25,1.5,0.7631511579430692,-0.20669552504111,1.529863644007777
1657,-0.5,0.0,1.25,1.75,1.006055413735028,-0.1890208699345527,1.7907791037848326
1658,-0.5,0.0,1.5,1.75,0.5604145621490744,-0.21344909239662846,1.3960863384300772
1659,-0.5,0.25,0.5,0.75,0.7946950808588052,-0.13581327726514325,1.4533011513555405
1660,-0.5,0.25,0.5,1.0,0.8908536640261671,-0.1386756859824505,1.535315661334341
1661,-0.5,0.25,0.5,1.25,0.914848027263323,-0.1362544909383887,1.5666653692541055
1662,-0.5,0.25,0.5,1.5,0.9437765613056057,-0.13156428342311766,1.602568930090235
1663,-0.5,0.25,0.5,1.75,0.8743355561367909,-0.14075548845959318,1.5507876054652856
1664,-0.5,0.25,0.75,1.0,0.879361034901663,-0.14321077098073154,1.5340729258965813
1665,-0.5,0.25,0.75,1.25,0.8594847389767845,-0.12354330441281836,1.526435867746149
1666,-0.5,0.25,0.75,1.5,0.9243246787585633,-0.12983556626722081,1.5881823561559576
1667,-0.5,0.25,0.75,1.75,1.0027959622148308,-0.1366590777320259,1.6667355847503114
1668,-0.5,0.25,1.0,1.25,0.7786273535114223,-0.1656469452764806,1.496186547103052
1669,-0.5,0.25,1.0,1.5,0.8029792450458939,-0.1618109122521858,1.5305439451763876
1670,-0.5,0.25,1.0,1.75,0.8446728367453475,-0.16004522013521882,1.5881673838206432
1671,-0.5,0.25,1.25,1.5,0.8135826729632898,-0.19779188823646998,1.563747533128878
